N,artifact_prob,artifact_selected,candidate_count,clip_quantile,condition,energy_tail_gap,global_weight,invalid_low_energy_rate,method,mode_entropy,near_valid_prob,pool_true_score,pool_valid_rate,regime,score_execution_spearman,seed,selected_energy,selected_mode_frequency,selected_shortcut,selected_true_score,selected_valid,selection_index,shortcut_weight,trial
512,,1.0,512.0,,base,2.4025012879008445,,1.0,min_energy,6.139470532824168,,0.5384114583333334,0.400390625,budget_sweep,0.35912814642199103,28,-2.262000000000001,0.00390625,1.3500000000000003,0.5,0.0,358,,3
512,,0.0,512.0,,base,0.20504381082752887,,1.0,calibrated_clipped,6.139470532824168,,0.5384114583333334,0.400390625,budget_sweep,0.35912814642199103,28,-0.06454252292668507,0.001953125,0.15324855596965584,1.0,1.0,197,,3
512,,1.0,512.0,,base,2.4025012879008445,,1.0,diversity_constrained,6.139470532824168,,0.5384114583333334,0.400390625,budget_sweep,0.35912814642199103,28,-2.262000000000001,0.00390625,1.3500000000000003,0.5,0.0,358,,3
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.6875315545500591,1.0,0.13039409583517395,0.0,0.0,0,,0
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.6875315545500591,1.0,0.13039409583517395,0.0,0.0,0,,0
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.6875315545500591,1.0,0.13039409583517395,0.0,0.0,0,,0
2,,0.0,2.0,,base,0.28238357280507914,,0.0,min_energy,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,29,0.12276440893990076,0.5,0.10802462252965218,1.0,1.0,1,,0
2,,0.0,2.0,,base,0.28238357280507914,,0.0,calibrated_clipped,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,29,0.12276440893990076,0.5,0.10802462252965218,1.0,1.0,1,,0
2,,0.0,2.0,,base,0.28238357280507914,,0.0,diversity_constrained,0.6931471805599453,,0.5,0.5,budget_sweep,1.0,29,0.12276440893990076,0.5,0.10802462252965218,1.0,1.0,1,,0
4,,0.0,4.0,,base,0.036216952434201824,,1.0,min_energy,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,0.2,29,0.0867426918422271,0.25,0.1608426605128022,0.8333333333333334,0.0,2,,0
4,,0.0,4.0,,base,0.00019523533652816838,,1.0,calibrated_clipped,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,0.2,29,0.12276440893990076,0.25,0.10802462252965218,1.0,1.0,1,,0
4,,0.0,4.0,,base,0.036216952434201824,,1.0,diversity_constrained,1.3862943611198906,,0.7083333333333334,0.5,budget_sweep,0.2,29,0.0867426918422271,0.25,0.1608426605128022,0.8333333333333334,0.0,2,,0
8,,1.0,8.0,,base,1.5732414451310057,,1.0,min_energy,2.0794415416798357,,0.625,0.375,budget_sweep,0.16666666666666666,29,-1.437890815870233,0.125,0.9433865899692053,0.16666666666666663,0.0,5,,0
8,,0.0,8.0,,base,0.012586220320871838,,1.0,calibrated_clipped,2.0794415416798357,,0.625,0.375,budget_sweep,0.16666666666666666,29,0.12276440893990076,0.125,0.10802462252965218,1.0,1.0,1,,0
8,,1.0,8.0,,base,1.5732414451310057,,1.0,diversity_constrained,2.0794415416798357,,0.625,0.375,budget_sweep,0.16666666666666666,29,-1.437890815870233,0.125,0.9433865899692053,0.16666666666666663,0.0,5,,0
16,,1.0,16.0,,base,1.5885594165254802,,0.5,min_energy,2.772588722239781,,0.59375,0.3125,budget_sweep,0.6147058823529412,29,-1.437890815870233,0.0625,0.9433865899692053,0.16666666666666663,0.0,5,,0
16,,0.0,16.0,,base,0.027904191715346305,,0.5,calibrated_clipped,2.772588722239781,,0.59375,0.3125,budget_sweep,0.6147058823529412,29,0.12276440893990076,0.0625,0.10802462252965218,1.0,1.0,1,,0
16,,1.0,16.0,,base,1.5885594165254802,,0.5,diversity_constrained,2.772588722239781,,0.59375,0.3125,budget_sweep,0.6147058823529412,29,-1.437890815870233,0.0625,0.9433865899692053,0.16666666666666663,0.0,5,,0
32,,1.0,32.0,,base,2.2023701870307524,,1.0,min_energy,3.4657359027997265,,0.5833333333333334,0.40625,budget_sweep,0.4336510263929619,29,-2.055333333333334,0.03125,1.3500000000000003,0.16666666666666663,0.0,20,,0
32,,0.0,32.0,,base,0.1507016051361141,,1.0,calibrated_clipped,3.4657359027997265,,0.5833333333333334,0.40625,budget_sweep,0.4336510263929619,29,-0.0036647514386956353,0.03125,0.14423065399028545,1.0,1.0,9,,0
32,,1.0,32.0,,base,2.2023701870307524,,1.0,diversity_constrained,3.4657359027997265,,0.5833333333333334,0.40625,budget_sweep,0.4336510263929619,29,-2.055333333333334,0.03125,1.3500000000000003,0.16666666666666663,0.0,20,,0
64,,1.0,64.0,,base,2.1801445386269416,,1.0,min_energy,4.1588830833596715,,0.6015625,0.421875,budget_sweep,0.27097069597069595,29,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,20,,0
64,,0.0,64.0,,base,0.12907605854284618,,1.0,calibrated_clipped,4.1588830833596715,,0.6015625,0.421875,budget_sweep,0.27097069597069595,29,-0.004264853249238585,0.015625,0.13166669316423815,1.0,1.0,62,,0
64,,1.0,64.0,,base,2.101095376685414,,1.0,diversity_constrained,4.1588830833596715,,0.6015625,0.421875,budget_sweep,0.27097069597069595,29,-1.9762841713918062,0.015625,1.1408885920925431,0.33333333333333337,0.0,48,,0
128,,1.0,128.0,,base,2.1786021871726544,,1.0,min_energy,4.830369414527117,,0.5598958333333333,0.4140625,budget_sweep,0.28249175975096136,29,-2.055333333333334,0.015625,1.3500000000000003,0.16666666666666663,0.0,20,,0
128,,0.0,128.0,,base,0.16123010037044275,,1.0,calibrated_clipped,4.830369414527117,,0.5598958333333333,0.4140625,budget_sweep,0.28249175975096136,29,-0.03796124653112209,0.0078125,0.14182737126654968,1.0,1.0,113,,0
128,,1.0,128.0,,base,2.0719158633498136,,1.0,diversity_constrained,4.830369414527117,,0.5598958333333333,0.4140625,budget_sweep,0.28249175975096136,29,-1.9486470095104929,0.0078125,1.1054134161345932,0.33333333333333337,0.0,64,,0
256,,1.0,256.0,,base,2.242163154494376,,1.0,min_energy,5.492352657223281,,0.5390625,0.37890625,budget_sweep,0.3747189002059968,29,-2.1083830837394464,0.0078125,1.1721555258037453,0.5,0.0,201,,0
256,,0.0,256.0,,base,0.17174131728605194,,1.0,calibrated_clipped,5.492352657223281,,0.5390625,0.37890625,budget_sweep,0.3747189002059968,29,-0.03796124653112209,0.00390625,0.14182737126654968,1.0,1.0,113,,0
256,,1.0,256.0,,base,2.242163154494376,,1.0,diversity_constrained,5.492352657223281,,0.5390625,0.37890625,budget_sweep,0.3747189002059968,29,-2.1083830837394464,0.0078125,1.1721555258037453,0.5,0.0,201,,0
512,,1.0,512.0,,base,2.248229600477594,,1.0,min_energy,6.123753365710554,,0.5263671875,0.390625,budget_sweep,0.40443655156727437,29,-2.1083830837394464,0.005859375,1.1721555258037453,0.5,0.0,201,,0
512,,0.0,512.0,,base,0.2157692121838563,,1.0,calibrated_clipped,6.123753365710554,,0.5263671875,0.390625,budget_sweep,0.40443655156727437,29,-0.07592269544570847,0.001953125,0.1491847115052604,1.0,1.0,343,,0
512,,1.0,512.0,,base,2.248229600477594,,1.0,diversity_constrained,6.123753365710554,,0.5263671875,0.390625,budget_sweep,0.40443655156727437,29,-2.1083830837394464,0.005859375,1.1721555258037453,0.5,0.0,201,,0
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7992960630719371,1.0,0.07860938264987359,0.0,0.0,0,,1
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7992960630719371,1.0,0.07860938264987359,0.0,0.0,0,,1
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7992960630719371,1.0,0.07860938264987359,0.0,0.0,0,,1
2,,0.0,2.0,,base,0.02004088446132335,,1.0,min_energy,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.7592142941492904,0.5,0.09124978162164338,0.0,0.0,1,,1
2,,0.0,2.0,,base,0.02004088446132335,,1.0,calibrated_clipped,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.7592142941492904,0.5,0.09124978162164338,0.0,0.0,1,,1
2,,0.0,2.0,,base,0.02004088446132335,,1.0,diversity_constrained,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.7592142941492904,0.5,0.09124978162164338,0.0,0.0,1,,1
4,,1.0,4.0,,base,1.4892124921089456,,1.0,min_energy,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,-1.8057366840221563,0.25,1.1764924431070864,0.0,0.0,2,,1
4,,1.0,4.0,,base,1.0757384860625012,,1.0,calibrated_clipped,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,-1.392262677975712,0.25,0.9073618530568183,0.16666666666666663,0.0,3,,1
4,,1.0,4.0,,base,1.4892124921089456,,1.0,diversity_constrained,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,-1.8057366840221563,0.25,1.1764924431070864,0.0,0.0,2,,1
8,,1.0,8.0,,base,2.008964192060255,,1.0,min_energy,2.0794415416798357,,0.25,0.125,budget_sweep,0.3333333333333333,29,-1.8057366840221563,0.125,1.1764924431070864,0.0,0.0,2,,1
8,,1.0,8.0,,base,1.5954901860138107,,1.0,calibrated_clipped,2.0794415416798357,,0.25,0.125,budget_sweep,0.3333333333333333,29,-1.392262677975712,0.125,0.9073618530568183,0.16666666666666663,0.0,3,,1
8,,1.0,8.0,,base,2.008964192060255,,1.0,diversity_constrained,2.0794415416798357,,0.25,0.125,budget_sweep,0.3333333333333333,29,-1.8057366840221563,0.125,1.1764924431070864,0.0,0.0,2,,1
16,,1.0,16.0,,base,2.006627904265548,,1.0,min_energy,2.772588722239781,,0.39583333333333337,0.25,budget_sweep,0.27058823529411763,29,-1.8057366840221563,0.0625,1.1764924431070864,0.0,0.0,2,,1
16,,1.0,16.0,,base,1.593153898219104,,1.0,calibrated_clipped,2.772588722239781,,0.39583333333333337,0.25,budget_sweep,0.27058823529411763,29,-1.392262677975712,0.0625,0.9073618530568183,0.16666666666666663,0.0,3,,1
16,,1.0,16.0,,base,2.006627904265548,,1.0,diversity_constrained,2.772588722239781,,0.39583333333333337,0.25,budget_sweep,0.27058823529411763,29,-1.8057366840221563,0.0625,1.1764924431070864,0.0,0.0,2,,1
32,,1.0,32.0,,base,1.9694070915313573,,1.0,min_energy,3.4657359027997265,,0.4635416666666667,0.3125,budget_sweep,0.35447214076246336,29,-1.8057366840221563,0.03125,1.1764924431070864,0.0,0.0,2,,1
32,,0.0,32.0,,base,0.14575349860333728,,1.0,calibrated_clipped,3.4657359027997265,,0.4635416666666667,0.3125,budget_sweep,0.35447214076246336,29,0.01791690890586376,0.03125,0.1280136771830239,1.0,1.0,31,,1
32,,1.0,32.0,,base,1.9694070915313573,,1.0,diversity_constrained,3.4657359027997265,,0.4635416666666667,0.3125,budget_sweep,0.35447214076246336,29,-1.8057366840221563,0.03125,1.1764924431070864,0.0,0.0,2,,1
64,,1.0,64.0,,base,2.1030000151017,,1.0,min_energy,4.1588830833596715,,0.5260416666666667,0.328125,budget_sweep,0.2784798534798535,29,-1.9551253362029424,0.015625,1.1099847198516832,0.33333333333333337,0.0,32,,1
64,,0.0,64.0,,base,0.18177181777136533,,1.0,calibrated_clipped,4.1588830833596715,,0.5260416666666667,0.328125,budget_sweep,0.2784798534798535,29,-0.03389713887260745,0.015625,0.14734739499804522,1.0,1.0,41,,1
64,,1.0,64.0,,base,2.1030000151017,,1.0,diversity_constrained,4.1588830833596715,,0.5260416666666667,0.328125,budget_sweep,0.2784798534798535,29,-1.9551253362029424,0.015625,1.1099847198516832,0.33333333333333337,0.0,32,,1
128,,1.0,128.0,,base,2.1053177243412162,,1.0,min_energy,4.782959839618961,,0.5221354166666667,0.3671875,budget_sweep,0.33884018494781176,29,-1.9551253362029424,0.0078125,1.1099847198516832,0.33333333333333337,0.0,32,,1
128,,0.0,128.0,,base,0.2215084612289934,,1.0,calibrated_clipped,4.782959839618961,,0.5221354166666667,0.3671875,budget_sweep,0.33884018494781176,29,-0.07131607309071947,0.0078125,0.15258576251437658,1.0,1.0,123,,1
128,,1.0,128.0,,base,2.1053177243412162,,1.0,diversity_constrained,4.782959839618961,,0.5221354166666667,0.3671875,budget_sweep,0.33884018494781176,29,-1.9551253362029424,0.0078125,1.1099847198516832,0.33333333333333337,0.0,32,,1
256,,1.0,256.0,,base,2.201046026638328,,1.0,min_energy,5.461905321196113,,0.5227864583333334,0.37890625,budget_sweep,0.30023818379491873,29,-2.055333333333334,0.00390625,1.3500000000000003,0.16666666666666663,0.0,161,,1
256,,0.0,256.0,,base,0.21702876639571325,,1.0,calibrated_clipped,5.461905321196113,,0.5227864583333334,0.37890625,budget_sweep,0.30023818379491873,29,-0.07131607309071947,0.00390625,0.15258576251437658,1.0,1.0,123,,1
256,,1.0,256.0,,base,2.100838029507936,,1.0,diversity_constrained,5.461905321196113,,0.5227864583333334,0.37890625,budget_sweep,0.30023818379491873,29,-1.9551253362029424,0.00390625,1.1099847198516832,0.33333333333333337,0.0,32,,1
512,,1.0,512.0,,base,2.2064305415961583,,1.0,min_energy,6.143505475223195,,0.5263671875,0.3984375,budget_sweep,0.38864248234742105,29,-2.055333333333334,0.001953125,1.3500000000000003,0.16666666666666663,0.0,161,,1
512,,0.0,512.0,,base,0.17982755970529,,1.0,calibrated_clipped,6.143505475223195,,0.5263671875,0.3984375,budget_sweep,0.38864248234742105,29,-0.028730351442465586,0.001953125,0.13598562258329225,1.0,1.0,392,,1
512,,1.0,512.0,,base,2.106222544465767,,1.0,diversity_constrained,6.143505475223195,,0.5263671875,0.3984375,budget_sweep,0.38864248234742105,29,-1.9551253362029424,0.001953125,1.1099847198516832,0.33333333333333337,0.0,32,,1
1,,0.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7748040499223574,1.0,0.08390539978676015,0.0,0.0,0,,2
1,,0.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7748040499223574,1.0,0.08390539978676015,0.0,0.0,0,,2
1,,0.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.0,0.0,budget_sweep,0.0,29,0.7748040499223574,1.0,0.08390539978676015,0.0,0.0,0,,2
2,,0.0,2.0,,base,0.0657654055055028,,1.0,min_energy,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.6432732389113518,0.5,0.11886701472179305,0.0,0.0,1,,2
2,,0.0,2.0,,base,0.0657654055055028,,1.0,calibrated_clipped,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.6432732389113518,0.5,0.11886701472179305,0.0,0.0,1,,2
2,,0.0,2.0,,base,0.0657654055055028,,1.0,diversity_constrained,0.6931471805599453,,0.0,0.0,budget_sweep,1.0,29,0.6432732389113518,0.5,0.11886701472179305,0.0,0.0,1,,2
4,,0.0,4.0,,base,0.3972913091784679,,1.0,min_energy,1.3862943611198906,,0.20833333333333334,0.0,budget_sweep,1.0,29,0.16521548129153862,0.25,0.13006549003908321,0.8333333333333334,0.0,3,,2
4,,0.0,4.0,,base,0.3972913091784679,,1.0,calibrated_clipped,1.3862943611198906,,0.20833333333333334,0.0,budget_sweep,1.0,29,0.16521548129153862,0.25,0.13006549003908321,0.8333333333333334,0.0,3,,2
4,,0.0,4.0,,base,0.3972913091784679,,1.0,diversity_constrained,1.3862943611198906,,0.20833333333333334,0.0,budget_sweep,1.0,29,0.16521548129153862,0.25,0.13006549003908321,0.8333333333333334,0.0,3,,2
8,,1.0,8.0,,base,2.129554897360569,,1.0,min_energy,2.0794415416798357,,0.3125,0.0,budget_sweep,0.5714285714285714,29,-1.772894324545721,0.125,1.1407942262848738,0.0,0.0,4,,2
8,,0.0,8.0,,base,0.32338340398597976,,1.0,calibrated_clipped,2.0794415416798357,,0.3125,0.0,budget_sweep,0.5714285714285714,29,0.03327716882886836,0.125,0.1924378382022274,0.8333333333333334,0.0,5,,2
8,,1.0,8.0,,base,2.129554897360569,,1.0,diversity_constrained,2.0794415416798357,,0.3125,0.0,budget_sweep,0.5714285714285714,29,-1.772894324545721,0.125,1.1407942262848738,0.0,0.0,4,,2
16,,1.0,16.0,,base,1.9924254965651493,,0.5,min_energy,2.772588722239781,,0.5520833333333334,0.3125,budget_sweep,0.6176470588235294,29,-1.772894324545721,0.0625,1.1407942262848738,0.0,0.0,4,,2
16,,0.0,16.0,,base,0.17256777527560488,,0.5,calibrated_clipped,2.772588722239781,,0.5520833333333334,0.3125,budget_sweep,0.6176470588235294,29,0.0469633967438236,0.0625,0.12463772638193726,1.0,1.0,10,,2
16,,1.0,16.0,,base,1.9924254965651493,,0.5,diversity_constrained,2.772588722239781,,0.5520833333333334,0.3125,budget_sweep,0.6176470588235294,29,-1.772894324545721,0.0625,1.1407942262848738,0.0,0.0,4,,2
32,,1.0,32.0,,base,2.0427780526958617,,1.0,min_energy,3.4657359027997265,,0.44791666666666663,0.28125,budget_sweep,0.5205278592375366,29,-1.8232468806764333,0.03125,1.0779692708274797,0.16666666666666663,0.0,16,,2
32,,0.0,32.0,,base,0.17256777527560488,,1.0,calibrated_clipped,3.4657359027997265,,0.44791666666666663,0.28125,budget_sweep,0.5205278592375366,29,0.0469633967438236,0.03125,0.12463772638193726,1.0,1.0,10,,2
32,,1.0,32.0,,base,2.0427780526958617,,1.0,diversity_constrained,3.4657359027997265,,0.44791666666666663,0.28125,budget_sweep,0.5205278592375366,29,-1.8232468806764333,0.03125,1.0779692708274797,0.16666666666666663,0.0,16,,2
64,,1.0,64.0,,base,2.0292213081138404,,1.0,min_energy,4.1588830833596715,,0.42447916666666663,0.296875,budget_sweep,0.3463827838827839,29,-1.8279433515255787,0.015625,1.2006301251760236,0.0,0.0,54,,2
64,,0.0,64.0,,base,0.19295160123514402,,1.0,calibrated_clipped,4.1588830833596715,,0.42447916666666663,0.296875,budget_sweep,0.3463827838827839,29,0.008326355353117659,0.015625,0.13246540157189501,1.0,1.0,45,,2
64,,1.0,64.0,,base,2.024524837264695,,1.0,diversity_constrained,4.1588830833596715,,0.42447916666666663,0.296875,budget_sweep,0.3463827838827839,29,-1.8232468806764333,0.015625,1.0779692708274797,0.16666666666666663,0.0,16,,2
128,,1.0,128.0,,base,2.0927771321646382,,1.0,min_energy,4.8195389898308685,,0.45833333333333337,0.3046875,budget_sweep,0.3842130562168101,29,-1.9156590375387947,0.0078125,1.0749917074697042,0.33333333333333337,0.0,100,,2
128,,0.0,128.0,,base,0.1687917392727257,,1.0,calibrated_clipped,4.8195389898308685,,0.45833333333333337,0.3046875,budget_sweep,0.3842130562168101,29,0.008326355353117659,0.0078125,0.13246540157189501,1.0,1.0,45,,2
128,,1.0,128.0,,base,2.0927771321646382,,1.0,diversity_constrained,4.8195389898308685,,0.45833333333333337,0.3046875,budget_sweep,0.3842130562168101,29,-1.9156590375387947,0.0078125,1.0749917074697042,0.33333333333333337,0.0,100,,2
256,,1.0,256.0,,base,2.2151085036357596,,1.0,min_energy,5.457817445072953,,0.5032552083333333,0.3515625,budget_sweep,0.3867310883497368,29,-2.055333333333334,0.01171875,1.3500000000000003,0.16666666666666663,0.0,154,,2
256,,0.0,256.0,,base,0.22438961448119804,,1.0,calibrated_clipped,5.457817445072953,,0.5032552083333333,0.3515625,budget_sweep,0.3867310883497368,29,-0.06461444417877214,0.00390625,0.1684297548273841,1.0,1.0,197,,2
256,,1.0,256.0,,base,2.2151085036357596,,1.0,diversity_constrained,5.457817445072953,,0.5032552083333333,0.3515625,budget_sweep,0.3867310883497368,29,-2.055333333333334,0.01171875,1.3500000000000003,0.16666666666666663,0.0,154,,2
512,,1.0,512.0,,base,2.2141304697349646,,1.0,min_energy,6.112922941014306,,0.4964192708333333,0.34765625,budget_sweep,0.4096439014202172,29,-2.055333333333334,0.0078125,1.3500000000000003,0.16666666666666663,0.0,154,,2
512,,0.0,512.0,,base,0.1889008491354779,,1.0,calibrated_clipped,6.112922941014306,,0.4964192708333333,0.34765625,budget_sweep,0.4096439014202172,29,-0.0301037127338471,0.001953125,0.14047591848770055,1.0,1.0,97,,2
512,,1.0,512.0,,base,2.0919419727381174,,1.0,diversity_constrained,6.112922941014306,,0.4964192708333333,0.34765625,budget_sweep,0.4096439014202172,29,-1.9331448363364865,0.001953125,1.2003879973354434,0.16666666666666663,0.0,315,,2
1,,1.0,1.0,,base,0.0,,1.0,min_energy,-0.0,,0.16666666666666663,0.0,budget_sweep,0.0,29,-1.9089081894191318,1.0,1.1763165431762626,0.16666666666666663,0.0,0,,3
1,,1.0,1.0,,base,0.0,,1.0,calibrated_clipped,-0.0,,0.16666666666666663,0.0,budget_sweep,0.0,29,-1.9089081894191318,1.0,1.1763165431762626,0.16666666666666663,0.0,0,,3
1,,1.0,1.0,,base,0.0,,1.0,diversity_constrained,-0.0,,0.16666666666666663,0.0,budget_sweep,0.0,29,-1.9089081894191318,1.0,1.1763165431762626,0.16666666666666663,0.0,0,,3
2,,1.0,2.0,,base,1.3171420783570262,,1.0,min_energy,0.6931471805599453,,0.08333333333333331,0.0,budget_sweep,1.0,29,-1.9089081894191318,0.5,1.1763165431762626,0.16666666666666663,0.0,0,,3
2,,1.0,2.0,,base,1.3171420783570262,,1.0,calibrated_clipped,0.6931471805599453,,0.08333333333333331,0.0,budget_sweep,1.0,29,-1.9089081894191318,0.5,1.1763165431762626,0.16666666666666663,0.0,0,,3
2,,1.0,2.0,,base,1.3171420783570262,,1.0,diversity_constrained,0.6931471805599453,,0.08333333333333331,0.0,budget_sweep,1.0,29,-1.9089081894191318,0.5,1.1763165431762626,0.16666666666666663,0.0,0,,3
4,,1.0,4.0,,base,2.5446727448039375,,1.0,min_energy,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,-1.9089081894191318,0.25,1.1763165431762626,0.16666666666666663,0.0,0,,3
4,,0.0,4.0,,base,0.08961141191011501,,1.0,calibrated_clipped,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,0.5461531434746907,0.25,0.19254560509846005,0.0,0.0,3,,3
4,,1.0,4.0,,base,2.5446727448039375,,1.0,diversity_constrained,1.3862943611198906,,0.04166666666666666,0.0,budget_sweep,0.8,29,-1.9089081894191318,0.25,1.1763165431762626,0.16666666666666663,0.0,0,,3
8,,1.0,8.0,,base,2.4593992587450098,,1.0,min_energy,2.0794415416798357,,0.14583333333333331,0.125,budget_sweep,0.6428571428571429,29,-1.9089081894191318,0.125,1.1763165431762626,0.16666666666666663,0.0,0,,3
8,,1.0,8.0,,base,2.333812035785832,,1.0,calibrated_clipped,2.0794415416798357,,0.14583333333333331,0.125,budget_sweep,0.6428571428571429,29,-1.7833209664599543,0.125,1.1557836591956023,0.0,0.0,4,,3
8,,1.0,8.0,,base,2.4593992587450098,,1.0,diversity_constrained,2.0794415416798357,,0.14583333333333331,0.125,budget_sweep,0.6428571428571429,29,-1.9089081894191318,0.125,1.1763165431762626,0.16666666666666663,0.0,0,,3
16,,1.0,16.0,,base,2.1615790429476327,,1.0,min_energy,2.772588722239781,,0.40625,0.1875,budget_sweep,0.49411764705882355,29,-1.9089081894191318,0.0625,1.1763165431762626,0.16666666666666663,0.0,0,,3
16,,0.0,16.0,,base,0.11165489286527264,,1.0,calibrated_clipped,2.772588722239781,,0.40625,0.1875,budget_sweep,0.49411764705882355,29,0.1410159606632283,0.0625,0.09612264364540772,1.0,1.0,9,,3
